time(seconds),sensor id,humidity,PM_2.5A,PM_2.5B, PM_EPA, AQI, AQI_EPA
1740003000,222757,30.8,0.815,0.957,3.57,5,19
1740003600,128729,35.0,0.686,0.735,3.1,3,17
1740003600,221859,29.6,2.153,2.06,4.3,11,23
1740003600,221881,29.6,1.377,1.441,3.93,7,21
1740003600,222275,25.0,2.04,1.514,4.54,10,25
1740003600,222527,36.399,1.905,1.016,3.4,8,18
1740003600,222529,33.399,1.254,1.1,3.5,6,19
1740003600,222537,29.399,1.512,1.862,4.11,9,22
1740003600,222641,27.6,0.817,1.153,3.89,5,21
1740003600,222757,31.0,1.034,0.922,3.6,5,20
1740004200,128729,35.2,0.593,0.621,3.03,3,16
1740004200,221859,29.399,2.791,3.057,4.74,16,26
1740004200,221881,29.8,1.794,1.848,4.12,10,22
1740004200,222275,25.0,2.165,2.157,4.75,12,26
1740004200,222527,37.399,2.209,1.304,3.47,10,19
1740004200,222529,33.799,1.713,1.522,3.67,8,20
1740004200,222537,30.8,1.506,1.858,3.99,9,22
1740004200,222641,29.0,0.882,1.239,3.83,6,21
1740004200,222757,32.2,0.993,1.328,3.6,6,20
1740004800,128729,36.0,0.77,0.882,3.07,4,17
1740004800,221859,29.0,3.688,3.347,5.08,19,28
1740004800,221881,30.0,3.878,3.745,5.16,21,28
1740004800,222275,26.0,2.021,1.479,4.45,10,24
1740004800,222527,38.0,1.627,0.9,3.16,7,17
1740004800,222529,34.0,2.278,1.75,3.87,11,21
1740004800,222537,31.199,1.475,1.758,3.9,8,21
1740004800,222641,28.6,1.102,1.375,3.91,6,21
1740004800,222757,33.0,0.731,1.213,3.43,5,19
1740005400,128729,36.0,0.989,1.028,3.17,5,17
1740005400,221859,29.8,2.482,2.129,4.39,12,24
1740005400,221881,30.199,2.049,1.965,4.19,11,23
1740005400,222275,26.0,2.367,1.689,4.56,11,25
1740005400,222527,37.799,1.582,0.937,3.17,7,17
1740005400,222529,35.0,1.927,1.375,3.62,9,20
1740005400,222537,32.6,1.235,1.564,3.67,7,20
1740005400,222641,29.399,1.31,1.441,3.95,7,21
1740005400,222757,32.799,1.09,1.175,3.5,6,19
1740006000,128729,36.0,1.443,1.695,3.49,8,19
1740006000,221859,29.399,3.168,2.685,4.74,16,26
1740006000,221881,30.6,2.0,1.848,4.11,10,22
1740006000,222275,26.8,2.044,1.534,4.38,10,24
1740006000,222527,38.2,1.546,1.133,3.14,7,17
1740006000,222529,34.2,2.303,2.291,4.01,12,22
1740006000,222537,32.399,2.233,2.39,4.16,12,23
1740006000,222641,30.199,1.195,1.358,3.83,7,21
1740006000,222757,33.399,1.124,1.167,3.45,6,19
1740006600,128729,36.2,2.185,2.262,3.78,12,21
1740006600,221859,30.199,4.192,4.831,5.5,25,30
1740006600,221881,30.8,3.196,3.41,4.82,18,26
1740006600,222275,27.199,2.032,2.088,4.51,11,25
1740006600,222527,38.6,1.625,1.183,3.16,7,17
1740006600,222529,34.6,2.291,2.152,3.92,12,21
1740006600,222537,32.2,1.528,1.554,3.76,8,20
1740006600,222641,30.0,1.11,1.51,3.85,7,21
1740006600,222757,33.6,1.205,1.27,3.48,6,19
1740007200,128729,36.799,1.677,2.033,3.57,10,19
1740007200,221859,30.8,3.08,11.339,6.87,40,38
1740007200,221881,31.0,2.132,2.629,4.34,13,24
1740007200,222275,27.199,2.451,2.101,4.61,12,25
1740007200,222527,38.399,1.703,1.11,3.17,7,17
1740007200,222529,36.399,2.935,2.422,4.03,15,22
1740007200,222537,32.2,2.536,3.524,4.55,16,25
1740007200,222641,30.8,1.114,1.443,3.78,7,20
1740007200,222757,35.0,1.211,1.352,3.41,7,18
1740007800,128729,37.0,1.705,1.534,3.4,8,18
1740007800,221859,30.6,4.134,10.263,6.89,40,38
1740007800,221881,31.199,1.997,2.524,4.27,12,23
1740007800,222275,28.0,3.132,3.278,5.01,17,27
1740007800,222527,38.399,1.983,1.118,3.28,8,18
1740007800,222529,37.799,2.75,2.065,3.75,13,20
1740007800,222537,33.0,1.8,2.314,4.01,11,22
1740007800,222641,31.199,1.405,1.842,3.9,8,21
1740007800,222757,34.399,1.35,1.306,3.47,7,19
1740008400,128729,37.6,2.843,2.58,3.92,15,21
1740008400,221859,30.8,4.107,13.112,7.6,47,42
1740008400,221881,31.6,2.439,2.378,4.28,13,23
1740008400,222275,28.0,2.509,1.893,4.49,12,24
1740008400,222527,38.399,2.454,1.536,3.49,11,19
1740008400,222529,37.6,2.516,2.013,3.71,12,20
1740008400,222537,32.2,6.025,6.432,6.22,34,34
1740008400,222641,31.8,1.901,2.303,4.11,11,22
1740008400,222757,35.799,1.75,1.816,3.61,10,20
1740009000,128729,37.799,1.368,1.276,3.17,7,17
1740009000,221859,31.399,3.343,10.038,6.55,37,36
1740009000,221881,32.0,2.403,2.794,4.35,14,24
1740009000,222275,28.0,2.168,1.584,4.33,10,24
1740009000,222527,38.6,2.799,1.963,3.68,13,20
1740009000,222529,37.799,2.767,1.939,3.75,13,20
1740009000,222537,32.0,2.439,2.751,4.35,14,24
1740009000,222641,31.0,1.756,1.971,4.07,10,22
1740009000,222757,36.2,1.897,1.713,3.57,10,19
1740009600,128729,37.399,1.625,1.469,3.31,8,18
1740009600,221859,31.399,3.47,6.857,5.77,28,32
1740009600,221881,32.399,2.009,2.521,4.16,12,23
1740009600,222275,28.0,2.407,2.113,4.54,12,25
1740009600,222527,38.6,3.076,2.791,3.94,16,21
1740009600,222529,39.0,2.354,2.31,3.59,12,19
1740009600,222537,32.799,2.552,3.295,4.44,16,24
1740009600,222641,31.6,2.073,2.994,4.34,13,24
1740009600,222757,36.399,1.487,1.483,3.4,8,18
1740010200,128729,38.0,2.052,1.185,3.31,8,18
1740010200,221859,32.0,2.806,2.99,4.51,16,25
1740010200,221881,33.0,2.14,2.085,4.01,11,22
1740010200,222275,29.199,2.374,1.667,4.28,11,23
1740010200,222527,39.0,3.366,1.939,3.8,15,21
1740010200,222529,38.399,2.66,2.254,3.75,13,20
1740010200,222537,33.0,4.33,5.299,5.42,26,30
1740010200,222641,31.8,2.382,2.741,4.37,14,24
1740010200,222757,37.2,2.048,1.663,3.54,10,19
1740010800,128729,38.0,1.588,1.064,3.16,7,17
1740010800,221859,32.2,2.895,2.669,4.44,15,24
1740010800,221881,33.2,2.217,2.474,4.09,12,22
1740010800,222275,29.0,2.846,2.656,4.72,15,26
1740010800,222527,39.0,3.12,2.021,3.75,14,20
1740010800,222529,39.2,2.664,2.061,3.63,13,20
1740010800,222537,33.2,2.545,3.275,4.41,16,24
1740010800,222641,32.799,2.092,2.744,4.18,13,23
1740010800,222757,37.799,1.157,1.487,3.17,7,17
1740011400,128729,38.0,1.211,0.965,3.05,6,16
1740011400,221859,32.2,3.721,4.065,5.02,21,27
1740011400,221881,33.2,1.8,1.806,3.83,10,21
1740011400,222275,29.0,2.407,2.248,4.46,12,24
1740011400,222527,39.6,2.617,1.84,3.49,12,19
1740011400,222529,39.2,2.891,2.327,3.73,14,20
1740011400,222537,34.2,2.096,2.482,4.01,12,22
1740011400,222641,32.0,1.622,1.969,3.93,10,21
1740011400,222757,37.0,1.364,1.506,3.29,7,18
1740012000,128729,38.6,0.88,1.022,2.95,5,16
1740012000,221859,32.2,4.647,4.304,5.33,25,29
1740012000,221881,34.0,2.013,1.614,3.76,10,20
1740012000,222275,29.399,2.588,2.169,4.47,13,24
1740012000,222527,40.0,2.565,1.449,3.35,11,18
1740012000,222529,38.399,2.267,1.953,3.54,11,19
1740012000,222537,34.0,2.632,2.697,4.23,15,23
1740012000,222641,32.399,1.745,2.565,4.11,12,22
1740012000,222757,37.0,1.881,1.832,3.56,10,19
1740012600,128729,39.0,1.449,1.026,3.02,6,16
1740012600,221859,32.2,3.609,3.628,4.86,20,27
1740012600,221881,33.0,1.923,1.814,3.9,10,21
1740012600,222275,29.6,2.717,2.52,4.56,14,25
1740012600,222527,40.0,3.036,2.616,3.77,15,20
1740012600,222529,38.6,2.636,1.951,3.63,12,20
1740012600,222537,34.2,4.216,4.73,5.16,25,28
1740012600,222641,32.799,1.903,2.053,3.97,11,22
1740012600,222757,37.2,1.481,1.631,3.38,8,18
1740013200,128729,39.0,2.24,2.462,3.65,13,20
1740013200,221859,31.6,4.413,4.301,5.33,24,29
1740013200,221881,33.399,1.846,2.217,3.92,11,21
1740013200,222275,29.8,6.136,5.508,6.22,32,34
1740013200,222527,40.2,2.737,1.743,3.44,12,19
1740013200,222529,39.2,2.62,2.697,3.79,15,21
1740013200,222537,34.399,3.141,3.676,4.57,18,25
1740013200,222641,32.2,1.965,2.751,4.23,13,23
1740013200,222757,37.0,1.52,1.592,3.4,8,18
1740013800,128729,39.0,1.895,1.8,3.33,10,18
1740013800,221859,32.6,4.719,5.224,5.56,27,30
1740013800,221881,34.0,1.643,2.112,3.81,10,21
1740013800,222275,30.6,2.794,2.947,4.63,16,25
1740013800,222527,40.0,2.766,1.625,3.45,12,19
1740013800,222529,39.2,2.814,3.004,3.89,16,21
1740013800,222537,34.399,3.278,3.303,4.51,18,25
1740013800,222641,32.2,2.89,3.192,4.55,16,25
1740013800,222757,37.2,1.901,1.756,3.49,10,19
1740014400,128729,39.0,1.477,1.495,3.17,8,17
1740014400,221859,33.2,5.918,6.612,6.19,35,34
1740014400,221881,34.0,1.891,1.528,3.71,9,20
1740014400,222275,32.0,5.4,4.546,5.61,27,31
1740014400,222527,40.799,2.648,1.731,3.39,12,18
1740014400,222529,38.799,3.216,3.017,4.03,17,22
1740014400,222537,34.799,2.568,2.826,4.17,15,23
1740014400,222641,32.799,2.447,2.657,4.29,14,23
1740014400,222757,37.399,2.267,1.721,3.57,11,19
1740015000,128729,40.0,2.056,1.816,3.3,10,18
1740015000,221859,32.399,5.578,4.756,5.68,28,31
1740015000,221881,34.0,1.774,2.176,3.87,11,21
1740015000,222275,31.8,5.847,5.166,5.89,30,32
1740015000,222527,40.0,3.27,1.957,3.66,14,20
1740015000,222529,39.399,2.681,2.593,3.72,14,20
1740015000,222537,35.0,3.644,4.251,4.78,21,26
1740015000,222641,34.0,2.0,3.061,4.13,13,22
1740015000,222757,37.6,2.314,2.008,3.66,12,20
1740015600,128729,40.0,1.705,1.157,3.04,7,16
1740015600,221859,33.2,6.33,6.453,6.24,35,34
1740015600,221881,34.2,1.955,1.701,3.75,10,20
1740015600,222275,32.0,4.636,3.811,5.19,23,28
1740015600,222527,40.0,2.971,2.435,3.72,15,20
1740015600,222529,39.6,3.504,2.842,4.01,17,22
1740015600,222537,34.0,3.141,3.069,4.44,17,24
1740015600,222641,33.2,1.883,2.516,4.04,12,22
1740015600,222757,37.399,2.346,2.125,3.68,12,20
1740016200,128729,40.0,1.106,1.149,2.88,6,15
1740016200,221859,33.6,8.602,8.967,7.46,48,41
1740016200,221881,34.799,2.379,1.945,3.9,12,21
1740016200,222275,33.0,4.274,3.482,4.95,21,27
1740016200,222527,40.2,3.241,2.228,3.7,15,20
1740016200,222529,40.399,3.383,2.41,3.79,16,21
1740016200,222537,34.6,2.838,2.625,4.18,15,23
1740016200,222641,34.2,1.881,2.382,3.9,11,21
1740016200,222757,37.6,2.39,2.181,3.71,12,20
1740016800,128729,40.0,2.049,1.618,3.25,10,18
1740016800,221859,33.2,7.556,7.844,6.92,42,38
1740016800,221881,34.6,2.927,2.692,4.23,15,23
1740016800,222275,33.0,3.974,3.386,4.84,20,26
1740016800,222527,40.0,3.354,2.528,3.82,16,21
1740016800,222529,39.6,3.541,2.601,3.96,17,22
1740016800,222537,34.399,2.701,2.434,4.15,14,23
1740016800,222641,34.2,1.901,2.975,4.06,13,22
1740016800,222757,37.0,1.846,2.021,3.56,10,19
1740017400,128729,41.0,2.164,2.132,3.32,11,18
1740017400,221859,32.799,5.612,5.809,5.91,31,32
1740017400,221881,35.6,3.004,2.99,4.25,16,23
1740017400,222275,34.0,4.248,2.922,4.71,20,26
1740017400,222527,40.0,4.198,2.963,4.19,20,23
1740017400,222529,39.6,3.467,2.374,3.86,16,21
1740017400,222537,34.6,3.597,3.358,4.6,19,25
1740017400,222641,35.2,1.891,2.471,3.87,12,21
1740017400,222757,36.799,2.302,2.113,3.73,12,20
1740018000,128729,41.0,1.262,1.336,2.9,7,16
1740018000,221859,32.799,4.389,4.934,5.39,26,29
1740018000,221881,36.0,2.991,3.494,4.32,17,24
1740018000,222275,33.399,3.359,2.966,4.55,17,25
1740018000,222527,40.6,3.505,2.62,3.87,17,21
1740018000,222529,40.0,2.938,2.128,3.61,13,20
1740018000,222537,35.399,3.479,3.831,4.64,20,25
1740018000,222641,34.2,5.075,6.03,5.74,31,31
1740018000,222757,37.2,2.589,1.987,3.75,12,20
1740018600,128729,41.0,1.731,1.58,3.11,9,17
1740018600,221859,33.6,4.511,5.261,5.42,27,30
1740018600,221881,36.0,2.946,3.196,4.27,17,23
1740018600,222275,33.0,3.447,3.258,4.69,18,26
1740018600,222527,40.799,3.573,2.467,3.81,16,21
1740018600,222529,39.799,2.733,2.601,3.73,15,20
1740018600,222537,35.799,3.725,3.975,4.71,21,26
1740018600,222641,33.2,2.656,3.204,4.41,16,24
1740018600,222757,38.0,3.708,3.367,4.31,19,23
1740019200,128729,41.0,2.528,2.716,3.58,14,19
1740019200,221859,34.399,5.4,5.533,5.67,30,31
1740019200,221881,35.0,4.65,4.793,5.2,26,28
1740019200,222275,33.0,3.367,2.891,4.53,17,25
1740019200,222527,40.6,3.133,2.516,3.72,15,20
1740019200,222529,39.2,3.298,2.263,3.84,15,21
1740019200,222537,35.799,3.894,3.906,4.71,21,26
1740019200,222641,33.799,2.334,2.724,4.15,13,23
1740019200,222757,37.799,3.5,3.367,4.27,18,23
1740019800,128729,42.0,4.142,3.77,4.23,22,23
1740019800,221859,34.399,6.198,6.137,6.03,34,33
1740019800,221881,36.0,3.245,3.069,4.32,17,24
1740019800,222275,33.6,9.055,8.378,7.41,48,41
1740019800,222527,40.6,4.435,3.549,4.35,22,24
1740019800,222529,41.799,3.87,2.918,3.93,18,21
1740019800,222537,36.0,3.501,4.293,4.69,21,26
1740019800,222641,34.2,2.938,2.733,4.27,15,23
1740019800,222757,38.2,3.363,2.942,4.13,17,22
1740020400,128729,42.0,3.112,3.136,3.75,17,20
1740020400,221859,35.799,5.543,5.756,5.6,31,31
1740020400,221881,35.399,3.782,4.105,4.74,21,26
1740020400,222275,34.0,6.9,6.238,6.28,36,34
1740020400,222527,41.799,4.184,3.486,4.14,21,22
1740020400,222529,41.2,3.201,2.939,3.82,17,21
1740020400,222537,36.2,8.16,9.172,7.19,48,39
1740020400,222641,34.799,2.822,2.839,4.22,15,23
1740020400,222757,39.0,3.822,3.846,4.38,21,24
1740021000,128729,42.2,2.774,2.862,3.58,15,19
1740021000,221859,35.2,5.365,5.69,5.6,30,31
1740021000,221881,36.0,4.235,4.006,4.8,22,26
1740021000,222275,34.2,5.921,5.209,5.74,31,31
1740021000,222527,42.0,3.898,3.533,4.07,20,22
1740021000,222529,42.2,3.314,2.81,3.74,17,20
1740021000,222537,36.399,4.336,5.709,5.23,27,29
1740021000,222641,36.2,3.29,3.581,4.41,18,24
1740021000,222757,39.6,2.954,3.568,4.07,18,22
1740021600,128729,42.799,2.732,2.588,3.48,15,19
1740021600,221859,35.799,5.435,5.615,5.55,30,30
1740021600,221881,36.2,4.261,4.208,4.83,23,26
1740021600,222275,34.799,7.376,6.879,6.47,39,35
1740021600,222527,41.799,4.033,3.533,4.14,21,22
1740021600,222529,41.799,3.165,2.692,3.67,16,20
1740021600,222537,37.399,5.049,5.758,5.36,30,29
1740021600,222641,36.2,3.673,4.187,4.67,21,25
1740021600,222757,39.6,2.802,3.307,3.96,17,22
1740022200,128729,43.0,2.113,1.598,3.04,10,16
1740022200,221859,35.0,6.743,6.477,6.19,36,34
1740022200,221881,36.799,3.564,3.72,4.46,20,24
1740022200,222275,35.0,7.451,6.41,6.35,38,35
1740022200,222527,42.6,6.123,4.801,4.96,30,27
1740022200,222529,41.6,3.237,2.899,3.79,17,21
1740022200,222537,37.399,3.89,4.339,4.67,22,25
1740022200,222641,36.0,5.078,5.988,5.53,30,30
1740022200,222757,39.799,2.915,3.463,4.0,17,22
1740022800,128729,43.0,2.487,2.335,3.3,13,18
1740022800,221859,36.799,9.204,9.114,7.4,50,46
1740022800,221881,37.0,3.564,3.294,4.34,18,24
1740022800,222275,35.2,6.724,5.727,5.96,34,33
1740022800,222527,43.0,4.583,3.661,4.19,22,23
1740022800,222529,41.399,3.47,2.855,3.86,17,21
1740022800,222537,36.6,3.983,4.738,4.9,24,27
1740022800,222641,37.799,5.166,5.873,5.37,30,29
1740022800,222757,40.0,2.439,3.74,3.93,17,21
1740023400,128729,43.399,2.971,2.942,3.58,16,19
1740023400,221859,38.399,7.059,7.291,6.21,40,34
1740023400,221881,37.0,3.882,3.684,4.55,21,25
1740023400,222275,35.0,9.833,9.381,7.76,51,47
1740023400,222527,42.0,4.264,3.737,4.23,22,23
1740023400,222529,43.0,3.83,3.564,3.98,20,22
1740023400,222537,36.399,3.382,3.879,4.5,20,24
1740023400,222641,37.0,4.046,4.621,4.81,23,26
1740023400,222757,40.2,4.137,4.855,4.64,25,25
1740024000,128729,44.0,3.762,4.325,4.05,22,22
1740024000,221859,39.2,7.538,6.716,6.09,39,33
1740024000,221881,37.6,4.024,4.386,4.71,23,26
1740024000,222275,35.0,6.75,6.323,6.14,36,34
1740024000,222527,41.6,4.769,4.629,4.63,26,25
1740024000,222529,43.0,3.27,2.491,3.56,16,19
1740024000,222537,37.0,3.728,4.112,4.6,21,25
1740024000,222641,37.399,4.82,4.618,4.99,26,27
1740024000,222757,40.2,4.687,5.027,4.85,27,26
1740024600,128729,45.0,4.046,4.024,3.97,22,22
1740024600,221859,39.6,8.211,7.791,6.53,44,36
1740024600,221881,37.2,3.918,3.947,4.59,21,25
1740024600,222275,35.6,4.74,4.604,5.14,26,28
1740024600,222527,42.399,5.227,5.166,4.82,28,26
1740024600,222529,43.0,3.77,3.193,3.88,19,21
1740024600,222537,37.0,3.49,4.719,4.71,22,26
1740024600,222641,38.6,4.974,5.647,5.2,29,28
1740024600,222757,40.6,3.894,4.384,4.4,22,24
1740025200,128729,44.2,2.31,2.66,3.25,13,18
1740025200,221859,39.399,10.582,8.99,7.49,51,47
1740025200,221881,37.6,4.032,3.814,4.55,21,25
1740025200,222275,36.399,9.108,8.422,7.22,48,40
1740025200,222527,42.0,6.732,5.698,5.38,34,29
1740025200,222529,43.0,3.455,3.411,3.83,18,21
1740025200,222537,37.2,4.142,5.158,5.01,26,27
1740025200,222641,38.399,5.491,6.761,5.64,33,31
1740025200,222757,41.0,4.405,4.769,4.63,25,25
1740025800,128729,45.0,2.593,2.537,3.23,14,17
1740025800,221859,39.0,19.972,19.237,12.66,70,56
1740025800,221881,38.2,4.381,4.41,4.76,24,26
1740025800,222275,37.0,9.592,8.701,7.33,50,46
1740025800,222527,42.0,5.594,4.626,4.8,28,26
1740025800,222529,42.799,3.185,2.291,3.48,15,19
1740025800,222537,38.2,3.612,5.051,4.71,23,26
1740025800,222641,39.2,5.982,6.524,5.67,35,31
1740025800,222757,40.799,3.851,4.184,4.33,22,24
1740026400,128729,45.0,1.957,2.391,3.02,12,16
1740026400,221859,39.0,9.772,9.541,7.47,51,47
1740026400,221881,39.399,4.283,4.118,4.55,23,25
1740026400,222275,36.799,7.365,5.466,5.93,35,32
1740026400,222527,42.799,5.588,4.573,4.73,28,26
1740026400,222529,42.2,3.009,2.358,3.53,15,19
1740026400,222537,38.799,6.376,7.408,6.02,38,33
1740026400,222641,39.0,6.166,7.421,5.95,37,33
1740026400,222757,41.6,3.379,4.285,4.16,21,23
1740027000,128729,45.0,1.651,1.949,2.81,10,15
1740027000,221859,39.2,10.55,11.211,8.08,53,48
1740027000,221881,39.0,4.049,3.918,4.48,22,24
1740027000,222275,36.0,8.772,7.427,6.89,44,38
1740027000,222527,44.399,15.002,14.901,9.78,61,51
1740027000,222529,44.2,3.29,2.447,3.46,16,19
1740027000,222537,37.6,4.325,4.469,4.81,24,26
1740027000,222641,38.0,6.836,7.806,6.3,40,34
1740027000,222757,41.399,4.437,5.527,4.8,27,26
1740027600,128729,45.0,2.028,2.028,2.92,11,16
1740027600,221859,41.0,8.176,8.567,6.62,46,36
1740027600,221881,40.0,3.729,4.251,4.4,22,24
1740027600,222275,36.2,9.901,8.75,7.5,50,47
1740027600,222527,44.0,18.763,17.527,11.44,67,54
1740027600,222529,44.0,3.355,3.188,3.69,18,20
1740027600,222537,37.2,3.728,4.868,4.8,23,26
1740027600,222641,38.799,6.0,6.602,5.71,35,31
1740027600,222757,41.0,3.95,5.091,4.57,25,25
1740028200,128729,45.0,2.125,2.236,3.02,12,16
1740028200,221859,40.399,9.875,10.407,7.56,52,47
1740028200,221881,39.799,4.503,4.28,4.62,24,25
1740028200,222275,35.799,5.072,4.086,5.07,25,28
1740028200,222527,44.2,8.108,6.57,5.77,40,32
1740028200,222529,44.6,3.544,2.827,3.58,17,19
1740028200,222537,38.0,3.197,3.963,4.36,20,24
1740028200,222641,39.2,6.583,7.894,6.14,40,34
1740028200,222757,41.6,4.288,4.799,4.52,25,25
1740028800,128729,45.2,2.263,2.553,3.11,13,17
1740028800,221859,40.399,20.515,22.6,13.59,73,58
1740028800,221881,39.6,3.895,4.855,4.64,24,25
1740028800,222275,36.0,4.503,3.466,4.74,22,26
1740028800,222527,43.799,8.782,7.533,6.27,45,34
1740028800,222529,43.799,3.483,2.664,3.6,17,19
1740028800,222537,38.2,4.128,4.613,4.76,24,26
1740028800,222641,39.6,5.427,6.791,5.53,33,30
1740028800,222757,42.0,8.582,9.672,6.9,50,46
1740029400,128729,45.6,2.31,2.596,3.13,13,17
1740029400,221859,41.0,8.064,19.786,9.5,59,50
1740029400,221881,39.399,4.623,4.362,4.71,25,26
1740029400,222275,36.0,4.078,3.478,4.64,21,25
1740029400,222527,42.2,8.151,6.926,6.04,41,33
1740029400,222529,44.799,3.358,2.967,3.57,17,19
1740029400,222537,38.799,4.155,4.878,4.76,25,26
1740029400,222641,40.0,4.727,5.543,4.97,28,27
1740029400,222757,42.2,14.103,15.099,9.76,60,51
1740030000,128729,46.0,2.076,2.029,2.89,11,16
1740030000,221859,41.0,27.51,45.718,24.56,103,72
1740030000,221881,39.399,4.248,4.988,4.76,25,26
1740030000,222275,36.2,4.844,3.475,4.83,23,26
1740030000,222527,41.2,7.605,6.677,5.92,39,32
1740030000,222529,44.2,3.228,2.895,3.56,17,19
1740030000,222537,39.0,3.859,4.692,4.64,23,25
1740030000,222641,39.399,4.685,5.025,4.92,27,27
1740030000,222757,42.399,12.066,14.151,8.96,57,49
1740030600,128729,46.0,1.895,1.901,2.78,10,15
1740030600,221859,41.399,24.891,25.641,15.44,80,62
1740030600,221881,40.0,5.099,5.065,4.97,28,27
1740030600,222275,36.2,4.714,3.704,4.83,23,26
1740030600,222527,41.2,7.309,5.79,5.6,36,31
1740030600,222529,43.0,3.621,3.326,3.88,19,21
1740030600,222537,39.0,4.637,4.203,4.69,24,26
1740030600,222641,40.399,6.661,8.48,6.25,42,34
1740030600,222757,42.0,13.605,14.055,9.36,59,50
1740031200,128729,46.0,2.193,2.013,2.89,11,16
1740031200,221859,41.799,9.599,21.952,10.43,62,52
1740031200,221881,40.0,4.79,4.522,4.76,26,26
1740031200,222275,36.799,3.708,3.077,4.36,18,24
1740031200,222527,41.6,6.206,5.919,5.36,33,29
1740031200,222529,42.799,3.455,3.31,3.84,18,21
1740031200,222537,38.2,4.857,5.299,5.13,28,28
1740031200,222641,40.0,3.569,4.123,4.29,21,23
1740031200,222757,43.0,8.885,8.002,6.45,46,35
1740031800,128729,46.0,2.254,2.415,2.99,12,16
1740031800,221859,41.799,8.362,13.817,7.96,53,48
1740031800,221881,40.6,5.572,4.868,4.98,28,27
1740031800,222275,37.399,8.929,7.897,6.93,46,38
1740031800,222527,42.2,5.613,5.703,5.1,31,28
1740031800,222529,42.6,4.427,3.754,4.23,22,23
1740031800,222537,38.399,5.615,6.163,5.53,32,30
1740031800,222641,40.6,3.462,4.349,4.29,21,23
1740031800,222757,42.399,5.387,5.485,4.92,30,27
1740032400,128729,46.2,2.02,1.971,2.82,11,15
1740032400,221859,43.2,9.285,11.848,7.58,53,47
1740032400,221881,40.0,8.945,8.198,6.81,47,37
1740032400,222275,38.0,4.671,3.971,4.73,23,26
1740032400,222527,42.6,5.338,4.669,4.7,27,26
1740032400,222529,43.6,5.283,4.629,4.61,27,25
1740032400,222537,38.6,8.477,9.339,7.09,49,39
1740032400,222641,41.0,3.779,4.32,4.31,22,23
1740032400,222757,42.799,6.967,7.854,5.94,41,32
1740033000,128729,47.0,1.768,1.564,2.59,9,14
1740033000,221859,45.0,12.131,12.464,8.32,56,48
1740033000,221881,40.799,13.507,13.204,9.25,58,50
1740033000,222275,38.0,4.597,4.11,4.78,24,26
1740033000,222527,42.799,6.333,5.485,5.15,32,28
1740033000,222529,46.0,4.985,4.918,4.4,27,24
1740033000,222537,38.6,8.577,10.3,7.35,50,46
1740033000,222641,41.6,3.49,4.58,4.26,22,23
1740033000,222757,43.0,12.077,12.795,8.54,56,49
1740033600,128729,47.6,2.767,2.807,3.11,15,17
1740033600,221859,45.0,15.32,28.827,13.45,74,58
1740033600,221881,41.399,14.795,14.439,9.83,60,51
1740033600,222275,38.2,4.386,4.051,4.66,23,25
1740033600,222527,43.6,7.432,6.054,5.5,37,30
1740033600,222529,44.799,5.203,4.871,4.51,27,25
1740033600,222537,38.399,9.109,9.997,7.47,51,47
1740033600,222641,41.6,4.424,4.804,4.57,25,25
1740033600,222757,43.0,6.868,7.453,5.82,40,32
1740034200,128729,47.6,2.963,2.676,3.11,15,17
1740034200,221859,44.6,10.864,35.811,14.11,77,59
1740034200,221881,43.0,9.304,9.757,7.02,50,46
1740034200,222275,39.0,16.681,15.435,10.82,63,53
1740034200,222527,47.6,8.592,7.293,5.79,43,32
1740034200,222529,43.799,5.613,5.469,4.86,30,26
1740034200,222537,39.399,5.793,7.25,5.76,36,31
1740034200,222641,41.0,4.33,5.022,4.68,26,25
1740034200,222757,43.799,5.448,5.475,4.86,30,26
1740034800,128729,48.0,2.483,2.411,2.87,13,15
1740034800,221859,43.399,13.775,37.219,15.37,81,62
1740034800,221881,43.0,9.172,8.614,6.71,49,37
1740034800,222275,39.2,7.764,7.75,6.46,43,35
1740034800,222527,47.399,9.0,7.427,5.96,45,33
1740034800,222529,44.0,5.626,5.187,4.79,30,26
1740034800,222537,40.799,5.556,6.822,5.48,34,30
1740034800,222641,41.0,4.145,4.658,4.52,24,25
1740034800,222757,44.2,4.362,4.828,4.35,25,24
1740035400,128729,48.0,2.017,2.326,2.77,12,15
1740035400,221859,43.799,16.885,37.804,16.28,84,63
1740035400,221881,43.6,5.043,5.506,4.77,29,26
1740035400,222275,39.799,22.614,20.719,13.69,74,58
1740035400,222527,46.0,8.865,7.445,6.08,45,33
